"movieId","month_idx","source","tstamp"
285647,3,3,"2023-06-01 00:01:40"
285651,1,3,"2023-04-01 00:01:47"
285651,2,3,"2023-05-01 00:02:01"
285651,3,3,"2023-06-01 00:01:40"
285671,1,3,"2023-04-01 00:01:47"
285671,2,3,"2023-05-01 00:02:01"
285671,3,3,"2023-06-01 00:01:40"
285673,1,3,"2023-04-01 00:01:47"
285673,2,3,"2023-05-01 00:02:01"
285673,3,3,"2023-06-01 00:01:40"
285675,1,3,"2023-04-01 00:01:47"
285683,2,5,"2023-05-01 00:02:01"
285757,1,3,"2023-04-01 00:01:47"
285757,2,3,"2023-05-01 00:02:01"
285757,3,3,"2023-06-01 00:01:40"
285761,1,3,"2023-04-01 00:01:47"
285761,2,3,"2023-05-01 00:02:01"
285761,3,3,"2023-06-01 00:01:40"
285761,4,3,"2023-07-01 00:01:56"
285761,5,3,"2023-08-01 00:01:40"
285763,1,3,"2023-04-01 00:01:47"
285763,2,3,"2023-05-01 00:02:01"
285763,3,3,"2023-06-01 00:01:40"
285763,4,3,"2023-07-01 00:01:56"
285765,1,3,"2023-04-01 00:01:47"
285765,2,3,"2023-05-01 00:02:01"
285765,3,3,"2023-06-01 00:01:40"
285767,1,3,"2023-04-01 00:01:47"
285767,2,3,"2023-05-01 00:02:01"
285767,3,3,"2023-06-01 00:01:40"
285773,1,3,"2023-04-01 00:01:47"
285773,2,3,"2023-05-01 00:02:01"
285773,3,3,"2023-06-01 00:01:40"
285775,1,3,"2023-04-01 00:01:47"
285775,2,3,"2023-05-01 00:02:01"
285775,3,3,"2023-06-01 00:01:40"
285777,1,3,"2023-04-01 00:01:47"
285777,2,3,"2023-05-01 00:02:01"
285777,3,3,"2023-06-01 00:01:40"
285779,1,3,"2023-04-01 00:01:47"
285779,2,3,"2023-05-01 00:02:01"
285779,3,3,"2023-06-01 00:01:40"
285791,1,3,"2023-04-01 00:01:47"
285791,2,3,"2023-05-01 00:02:01"
285793,1,3,"2023-04-01 00:01:47"
285793,2,3,"2023-05-01 00:02:01"
285793,3,3,"2023-06-01 00:01:40"
285801,1,3,"2023-04-01 00:01:47"
285801,2,3,"2023-05-01 00:02:01"
285801,3,3,"2023-06-01 00:01:40"
285801,5,3,"2023-08-01 00:01:40"
285803,1,3,"2023-04-01 00:01:47"
285803,2,3,"2023-05-01 00:02:01"
285803,3,3,"2023-06-01 00:01:40"
285807,1,5,"2023-04-01 00:01:47"
285815,1,3,"2023-04-01 00:01:47"
285815,2,3,"2023-05-01 00:02:01"
285815,3,3,"2023-06-01 00:01:40"
285827,1,3,"2023-04-01 00:01:47"
285827,2,3,"2023-05-01 00:02:01"
285827,3,3,"2023-06-01 00:01:40"
285831,1,3,"2023-04-01 00:01:47"
285831,2,3,"2023-05-01 00:02:01"
285831,3,3,"2023-06-01 00:01:40"
285833,1,3,"2023-04-01 00:01:47"
285833,2,3,"2023-05-01 00:02:01"
285833,3,3,"2023-06-01 00:01:40"
285837,1,3,"2023-04-01 00:01:47"
285839,1,3,"2023-04-01 00:01:47"
285839,2,3,"2023-05-01 00:02:01"
285839,3,3,"2023-06-01 00:01:40"
285851,1,3,"2023-04-01 00:01:47"
285851,2,3,"2023-05-01 00:02:01"
285851,3,3,"2023-06-01 00:01:40"
285851,4,3,"2023-07-01 00:01:56"
285851,5,3,"2023-08-01 00:01:40"
285853,1,3,"2023-04-01 00:01:47"
285853,2,3,"2023-05-01 00:02:01"
285853,3,3,"2023-06-01 00:01:40"
285855,1,3,"2023-04-01 00:01:47"
285855,2,3,"2023-05-01 00:02:01"
285855,3,3,"2023-06-01 00:01:40"
285857,1,5,"2023-04-01 00:01:47"
285859,1,3,"2023-04-01 00:01:47"
285859,2,3,"2023-05-01 00:02:01"
285859,3,3,"2023-06-01 00:01:40"
285863,1,3,"2023-04-01 00:01:47"
285863,2,3,"2023-05-01 00:02:01"
285863,3,3,"2023-06-01 00:01:40"
285865,1,3,"2023-04-01 00:01:47"
285865,2,3,"2023-05-01 00:02:01"
285865,3,3,"2023-06-01 00:01:40"
285865,4,3,"2023-07-01 00:01:56"
285867,1,3,"2023-04-01 00:01:47"
285867,2,3,"2023-05-01 00:02:01"
285867,3,3,"2023-06-01 00:01:40"
285867,4,3,"2023-07-01 00:01:56"
285867,5,3,"2023-08-01 00:01:40"
285871,3,5,"2023-06-01 00:01:40"
285875,1,3,"2023-04-01 00:01:47"
285875,2,3,"2023-05-01 00:02:01"
285875,3,3,"2023-06-01 00:01:40"
285875,5,3,"2023-08-01 00:01:40"
285877,1,3,"2023-04-01 00:01:47"
285877,2,3,"2023-05-01 00:02:01"
285877,3,3,"2023-06-01 00:01:40"
285897,1,3,"2023-04-01 00:01:47"
285897,2,3,"2023-05-01 00:02:01"
285897,3,3,"2023-06-01 00:01:40"
285899,1,2,"2023-04-01 00:01:47"
285899,2,2,"2023-05-01 00:02:01"
285899,3,2,"2023-06-01 00:01:40"
285901,1,2,"2023-04-01 00:01:47"
285901,2,2,"2023-05-01 00:02:01"
285901,3,2,"2023-06-01 00:01:40"
285903,1,2,"2023-04-01 00:01:47"
285903,2,2,"2023-05-01 00:02:01"
285903,3,2,"2023-06-01 00:01:40"
285905,1,2,"2023-04-01 00:01:47"
285905,2,2,"2023-05-01 00:02:01"
285905,3,2,"2023-06-01 00:01:40"
285907,1,2,"2023-04-01 00:01:47"
285907,2,2,"2023-05-01 00:02:01"
285907,3,2,"2023-06-01 00:01:40"
285909,1,2,"2023-04-01 00:01:47"
285909,2,2,"2023-05-01 00:02:01"
285909,3,2,"2023-06-01 00:01:40"
285911,1,2,"2023-04-01 00:01:47"
285911,2,2,"2023-05-01 00:02:01"
285911,3,2,"2023-06-01 00:01:40"
285913,1,2,"2023-04-01 00:01:47"
285913,2,2,"2023-05-01 00:02:01"
285913,3,2,"2023-06-01 00:01:40"
285915,1,2,"2023-04-01 00:01:47"
285915,2,2,"2023-05-01 00:02:01"
285915,3,2,"2023-06-01 00:01:40"
285917,1,2,"2023-04-01 00:01:47"
285917,2,2,"2023-05-01 00:02:01"
285917,3,2,"2023-06-01 00:01:40"
285919,1,2,"2023-04-01 00:01:47"
285919,2,2,"2023-05-01 00:02:01"
285919,3,2,"2023-06-01 00:01:40"
285921,1,2,"2023-04-01 00:01:47"
285921,2,2,"2023-05-01 00:02:01"
285921,3,2,"2023-06-01 00:01:40"
285923,1,2,"2023-04-01 00:01:47"
285923,2,2,"2023-05-01 00:02:01"
285923,3,2,"2023-06-01 00:01:40"
285923,4,2,"2023-07-01 00:01:56"
285923,5,2,"2023-08-01 00:01:40"
285925,1,2,"2023-04-01 00:01:47"
285925,2,2,"2023-05-01 00:02:01"
285925,3,2,"2023-06-01 00:01:40"
285925,4,2,"2023-07-01 00:01:56"
285925,5,2,"2023-08-01 00:01:40"
285927,1,2,"2023-04-01 00:01:47"
285927,2,2,"2023-05-01 00:02:01"
285927,3,2,"2023-06-01 00:01:40"
285927,4,2,"2023-07-01 00:01:56"
285927,5,2,"2023-08-01 00:01:40"
285929,1,2,"2023-04-01 00:01:47"
285929,2,2,"2023-05-01 00:02:01"
285929,3,2,"2023-06-01 00:01:40"
285929,4,2,"2023-07-01 00:01:56"
285929,5,2,"2023-08-01 00:01:40"
285931,1,2,"2023-04-01 00:01:47"
285931,2,2,"2023-05-01 00:02:01"
285931,3,2,"2023-06-01 00:01:40"
285931,4,2,"2023-07-01 00:01:56"
285931,5,2,"2023-08-01 00:01:40"
285933,1,2,"2023-04-01 00:01:47"
285933,2,2,"2023-05-01 00:02:01"
285933,3,2,"2023-06-01 00:01:40"
285933,4,2,"2023-07-01 00:01:56"
285933,5,2,"2023-08-01 00:01:40"
285935,1,2,"2023-04-01 00:01:47"
285935,2,2,"2023-05-01 00:02:01"
285935,3,2,"2023-06-01 00:01:40"
285935,4,2,"2023-07-01 00:01:56"
285935,5,2,"2023-08-01 00:01:40"
285937,1,2,"2023-04-01 00:01:47"
285937,2,2,"2023-05-01 00:02:01"
285937,3,2,"2023-06-01 00:01:40"
285937,4,2,"2023-07-01 00:01:56"
285937,5,2,"2023-08-01 00:01:40"
285939,1,2,"2023-04-01 00:01:47"
285939,2,2,"2023-05-01 00:02:01"
285939,3,2,"2023-06-01 00:01:40"
285939,4,2,"2023-07-01 00:01:56"
285939,5,2,"2023-08-01 00:01:40"
285941,1,2,"2023-04-01 00:01:47"
285941,2,2,"2023-05-01 00:02:01"
285941,3,2,"2023-06-01 00:01:40"
285941,4,2,"2023-07-01 00:01:56"
285941,5,2,"2023-08-01 00:01:40"
285943,1,2,"2023-04-01 00:01:47"
285943,2,2,"2023-05-01 00:02:01"
285943,3,2,"2023-06-01 00:01:40"
285943,4,2,"2023-07-01 00:01:56"
285943,5,2,"2023-08-01 00:01:40"
285945,1,2,"2023-04-01 00:01:47"
285945,2,2,"2023-05-01 00:02:01"
285945,3,2,"2023-06-01 00:01:40"
285945,4,2,"2023-07-01 00:01:56"
285945,5,2,"2023-08-01 00:01:40"
285947,1,2,"2023-04-01 00:01:47"
285947,2,2,"2023-05-01 00:02:01"
285947,3,2,"2023-06-01 00:01:40"
285947,4,2,"2023-07-01 00:01:56"
285947,5,2,"2023-08-01 00:01:40"
285949,1,2,"2023-04-01 00:01:47"
285949,2,2,"2023-05-01 00:02:01"
285949,3,2,"2023-06-01 00:01:40"
285949,4,2,"2023-07-01 00:01:56"
285949,5,2,"2023-08-01 00:01:40"
285951,1,2,"2023-04-01 00:01:47"
285951,2,2,"2023-05-01 00:02:01"
285951,3,2,"2023-06-01 00:01:40"
285951,4,2,"2023-07-01 00:01:56"
285951,5,2,"2023-08-01 00:01:40"
285953,1,2,"2023-04-01 00:01:47"
285953,2,2,"2023-05-01 00:02:01"
285953,3,2,"2023-06-01 00:01:40"
285953,4,2,"2023-07-01 00:01:56"
285953,5,2,"2023-08-01 00:01:40"
285955,1,2,"2023-04-01 00:01:47"
285955,2,2,"2023-05-01 00:02:01"
285955,3,2,"2023-06-01 00:01:40"
285955,4,2,"2023-07-01 00:01:56"
285955,5,2,"2023-08-01 00:01:40"
285957,1,2,"2023-04-01 00:01:47"
285957,2,2,"2023-05-01 00:02:01"
285957,3,2,"2023-06-01 00:01:40"
285957,4,2,"2023-07-01 00:01:56"
285957,5,2,"2023-08-01 00:01:40"
285959,1,2,"2023-04-01 00:01:47"
285959,2,2,"2023-05-01 00:02:01"
285959,3,2,"2023-06-01 00:01:40"
285959,4,2,"2023-07-01 00:01:56"
285959,5,2,"2023-08-01 00:01:40"
285961,1,2,"2023-04-01 00:01:47"
285961,2,2,"2023-05-01 00:02:01"
285961,3,2,"2023-06-01 00:01:40"
285961,4,2,"2023-07-01 00:01:56"
285961,5,2,"2023-08-01 00:01:40"
285963,1,2,"2023-04-01 00:01:47"
285963,2,2,"2023-05-01 00:02:01"
285963,3,2,"2023-06-01 00:01:40"
285963,4,2,"2023-07-01 00:01:56"
285963,5,2,"2023-08-01 00:01:40"
285965,1,2,"2023-04-01 00:01:47"
285965,2,2,"2023-05-01 00:02:01"
285965,3,2,"2023-06-01 00:01:40"
285965,4,2,"2023-07-01 00:01:56"
285965,5,2,"2023-08-01 00:01:40"
285967,1,2,"2023-04-01 00:01:47"
285967,2,2,"2023-05-01 00:02:01"
285967,3,2,"2023-06-01 00:01:40"
285967,4,2,"2023-07-01 00:01:56"
285967,5,2,"2023-08-01 00:01:40"
285969,1,2,"2023-04-01 00:01:47"
285969,2,2,"2023-05-01 00:02:01"
285969,3,2,"2023-06-01 00:01:40"
285969,4,2,"2023-07-01 00:01:56"
285969,5,2,"2023-08-01 00:01:40"
285971,1,2,"2023-04-01 00:01:47"
285971,2,2,"2023-05-01 00:02:01"
285971,3,2,"2023-06-01 00:01:40"
285971,4,2,"2023-07-01 00:01:56"
285971,5,2,"2023-08-01 00:01:40"
285973,1,2,"2023-04-01 00:01:47"
285973,2,2,"2023-05-01 00:02:01"
285973,3,2,"2023-06-01 00:01:40"
285973,4,2,"2023-07-01 00:01:56"
285973,5,2,"2023-08-01 00:01:40"
285975,1,2,"2023-04-01 00:01:47"
285975,2,2,"2023-05-01 00:02:01"
285975,3,2,"2023-06-01 00:01:40"
285975,4,2,"2023-07-01 00:01:56"
285975,5,2,"2023-08-01 00:01:40"
285977,1,2,"2023-04-01 00:01:47"
285977,2,2,"2023-05-01 00:02:01"
285977,3,2,"2023-06-01 00:01:40"
285977,4,2,"2023-07-01 00:01:56"
285977,5,2,"2023-08-01 00:01:40"
285979,1,2,"2023-04-01 00:01:47"
285979,2,2,"2023-05-01 00:02:01"
285979,3,2,"2023-06-01 00:01:40"
285979,4,2,"2023-07-01 00:01:56"
285979,5,2,"2023-08-01 00:01:40"
285981,1,2,"2023-04-01 00:01:47"
285981,2,2,"2023-05-01 00:02:01"
285981,3,2,"2023-06-01 00:01:40"
285981,4,2,"2023-07-01 00:01:56"
285981,5,2,"2023-08-01 00:01:40"
285983,1,2,"2023-04-01 00:01:47"
285983,2,2,"2023-05-01 00:02:01"
285983,3,2,"2023-06-01 00:01:40"
285983,4,2,"2023-07-01 00:01:56"
285983,5,2,"2023-08-01 00:01:40"
285985,1,2,"2023-04-01 00:01:47"
285985,2,2,"2023-05-01 00:02:01"
285985,3,2,"2023-06-01 00:01:40"
285985,4,2,"2023-07-01 00:01:56"
285985,5,2,"2023-08-01 00:01:40"
285987,1,2,"2023-04-01 00:01:47"
285987,2,2,"2023-05-01 00:02:01"
285987,3,2,"2023-06-01 00:01:40"
285987,4,2,"2023-07-01 00:01:56"
285987,5,2,"2023-08-01 00:01:40"
285989,1,2,"2023-04-01 00:01:47"
285989,2,2,"2023-05-01 00:02:01"
285989,3,2,"2023-06-01 00:01:40"
285989,4,2,"2023-07-01 00:01:56"
285989,5,2,"2023-08-01 00:01:40"
285991,1,2,"2023-04-01 00:01:47"
285991,2,2,"2023-05-01 00:02:01"
285991,3,2,"2023-06-01 00:01:40"
285991,4,2,"2023-07-01 00:01:56"
285991,5,2,"2023-08-01 00:01:40"
285993,1,2,"2023-04-01 00:01:47"
285993,2,2,"2023-05-01 00:02:01"
285993,3,2,"2023-06-01 00:01:40"
285993,4,2,"2023-07-01 00:01:56"
285993,5,2,"2023-08-01 00:01:40"
285995,1,2,"2023-04-01 00:01:47"
285995,2,2,"2023-05-01 00:02:01"
285995,3,2,"2023-06-01 00:01:40"
285995,4,2,"2023-07-01 00:01:56"
285995,5,2,"2023-08-01 00:01:40"
285997,1,2,"2023-04-01 00:01:47"
285997,2,2,"2023-05-01 00:02:01"
285997,3,2,"2023-06-01 00:01:40"
285997,4,2,"2023-07-01 00:01:56"
285997,5,2,"2023-08-01 00:01:40"
285999,1,2,"2023-04-01 00:01:47"
285999,2,2,"2023-05-01 00:02:01"
285999,3,2,"2023-06-01 00:01:40"
285999,4,2,"2023-07-01 00:01:56"
285999,5,2,"2023-08-01 00:01:40"
286001,1,2,"2023-04-01 00:01:47"
286001,2,2,"2023-05-01 00:02:01"
286001,3,2,"2023-06-01 00:01:40"
286001,4,2,"2023-07-01 00:01:56"
286001,5,2,"2023-08-01 00:01:40"
286003,1,2,"2023-04-01 00:01:47"
286003,2,2,"2023-05-01 00:02:01"
286003,3,2,"2023-06-01 00:01:40"
286003,4,2,"2023-07-01 00:01:56"
286003,5,2,"2023-08-01 00:01:40"
286005,1,2,"2023-04-01 00:01:47"
286005,2,2,"2023-05-01 00:02:01"
286005,3,2,"2023-06-01 00:01:40"
286005,4,2,"2023-07-01 00:01:56"
286005,5,2,"2023-08-01 00:01:40"
286007,1,2,"2023-04-01 00:01:47"
286007,2,2,"2023-05-01 00:02:01"
286007,3,2,"2023-06-01 00:01:40"
286007,4,2,"2023-07-01 00:01:56"
286007,5,2,"2023-08-01 00:01:40"
286009,1,2,"2023-04-01 00:01:47"
286009,2,2,"2023-05-01 00:02:01"
286009,3,2,"2023-06-01 00:01:40"
286009,4,2,"2023-07-01 00:01:56"
286009,5,2,"2023-08-01 00:01:40"
286011,1,2,"2023-04-01 00:01:47"
286011,2,2,"2023-05-01 00:02:01"
286011,3,2,"2023-06-01 00:01:40"
286011,4,2,"2023-07-01 00:01:56"
286011,5,2,"2023-08-01 00:01:40"
286013,1,2,"2023-04-01 00:01:47"
286013,2,2,"2023-05-01 00:02:01"
286013,3,2,"2023-06-01 00:01:40"
286013,4,2,"2023-07-01 00:01:56"
286013,5,2,"2023-08-01 00:01:40"
286015,1,2,"2023-04-01 00:01:47"
286015,2,2,"2023-05-01 00:02:01"
286015,3,2,"2023-06-01 00:01:40"
286015,4,2,"2023-07-01 00:01:56"
286015,5,2,"2023-08-01 00:01:40"
286017,1,2,"2023-04-01 00:01:47"
286017,2,2,"2023-05-01 00:02:01"
286017,3,2,"2023-06-01 00:01:40"
286017,4,2,"2023-07-01 00:01:56"
286017,5,2,"2023-08-01 00:01:40"
286019,1,2,"2023-04-01 00:01:47"
286019,2,2,"2023-05-01 00:02:01"
286019,3,2,"2023-06-01 00:01:40"
286019,4,2,"2023-07-01 00:01:56"
286019,5,2,"2023-08-01 00:01:40"
286021,1,2,"2023-04-01 00:01:47"
286021,2,2,"2023-05-01 00:02:01"
286021,3,2,"2023-06-01 00:01:40"
286021,4,2,"2023-07-01 00:01:56"
286021,5,2,"2023-08-01 00:01:40"
286023,1,2,"2023-04-01 00:01:47"
286023,2,2,"2023-05-01 00:02:01"
286023,3,2,"2023-06-01 00:01:40"
286023,4,2,"2023-07-01 00:01:56"
286023,5,2,"2023-08-01 00:01:40"
286025,1,2,"2023-04-01 00:01:47"
286025,2,2,"2023-05-01 00:02:01"
286025,3,2,"2023-06-01 00:01:40"
286025,4,2,"2023-07-01 00:01:56"
286025,5,2,"2023-08-01 00:01:40"
286027,2,2,"2023-05-01 00:02:01"
286027,3,2,"2023-06-01 00:01:40"
286027,4,2,"2023-07-01 00:01:56"
286027,5,2,"2023-08-01 00:01:40"
286029,2,2,"2023-05-01 00:02:01"
286029,3,2,"2023-06-01 00:01:40"
286029,4,2,"2023-07-01 00:01:56"
286029,5,2,"2023-08-01 00:01:40"
286031,2,2,"2023-05-01 00:02:01"
286031,3,2,"2023-06-01 00:01:40"
286031,4,2,"2023-07-01 00:01:56"
286031,5,2,"2023-08-01 00:01:40"
286033,2,2,"2023-05-01 00:02:01"
286033,3,2,"2023-06-01 00:01:40"
286033,4,2,"2023-07-01 00:01:56"
286033,5,2,"2023-08-01 00:01:40"
286037,2,2,"2023-05-01 00:02:01"
286037,3,2,"2023-06-01 00:01:40"
286037,4,2,"2023-07-01 00:01:56"
286037,5,2,"2023-08-01 00:01:40"
286039,2,2,"2023-05-01 00:02:01"
286039,3,2,"2023-06-01 00:01:40"
286039,4,2,"2023-07-01 00:01:56"
286039,5,2,"2023-08-01 00:01:40"
286041,2,2,"2023-05-01 00:02:01"
286041,3,2,"2023-06-01 00:01:40"
286041,4,2,"2023-07-01 00:01:56"
286041,5,2,"2023-08-01 00:01:40"
286043,2,2,"2023-05-01 00:02:01"
286043,3,2,"2023-06-01 00:01:40"
286043,4,2,"2023-07-01 00:01:56"
286043,5,2,"2023-08-01 00:01:40"
286045,2,2,"2023-05-01 00:02:01"
286045,3,2,"2023-06-01 00:01:40"
286045,4,2,"2023-07-01 00:01:56"
286045,5,2,"2023-08-01 00:01:40"
286047,2,2,"2023-05-01 00:02:01"
286047,3,2,"2023-06-01 00:01:40"
286047,4,2,"2023-07-01 00:01:56"
286047,5,2,"2023-08-01 00:01:40"
286049,2,2,"2023-05-01 00:02:01"
286049,3,2,"2023-06-01 00:01:40"
286049,4,2,"2023-07-01 00:01:56"
286049,5,2,"2023-08-01 00:01:40"
286051,2,2,"2023-05-01 00:02:01"
286051,3,2,"2023-06-01 00:01:40"
286051,4,2,"2023-07-01 00:01:56"
286051,5,2,"2023-08-01 00:01:40"
286053,2,2,"2023-05-01 00:02:01"
286053,3,2,"2023-06-01 00:01:40"
286053,4,2,"2023-07-01 00:01:56"
286053,5,2,"2023-08-01 00:01:40"
286055,2,2,"2023-05-01 00:02:01"
286055,3,2,"2023-06-01 00:01:40"
286055,4,2,"2023-07-01 00:01:56"
286055,5,2,"2023-08-01 00:01:40"
286057,2,2,"2023-05-01 00:02:01"
286057,3,2,"2023-06-01 00:01:40"
286057,4,2,"2023-07-01 00:01:56"
286057,5,2,"2023-08-01 00:01:40"
286059,2,2,"2023-05-01 00:02:01"
286059,3,2,"2023-06-01 00:01:40"
286059,4,2,"2023-07-01 00:01:56"
286059,5,2,"2023-08-01 00:01:40"
286061,2,2,"2023-05-01 00:02:01"
286061,3,2,"2023-06-01 00:01:40"
286061,4,2,"2023-07-01 00:01:56"
286061,5,2,"2023-08-01 00:01:40"
286063,2,2,"2023-05-01 00:02:01"
286063,3,2,"2023-06-01 00:01:40"
286063,4,2,"2023-07-01 00:01:56"
286063,5,2,"2023-08-01 00:01:40"
286065,2,2,"2023-05-01 00:02:01"
286065,3,2,"2023-06-01 00:01:40"
286065,4,2,"2023-07-01 00:01:56"
286065,5,2,"2023-08-01 00:01:40"
286067,2,2,"2023-05-01 00:02:01"
286067,3,2,"2023-06-01 00:01:40"
286067,4,2,"2023-07-01 00:01:56"
286067,5,2,"2023-08-01 00:01:40"
286069,2,2,"2023-05-01 00:02:01"
286069,3,2,"2023-06-01 00:01:40"
286069,4,2,"2023-07-01 00:01:56"
286069,5,2,"2023-08-01 00:01:40"
286071,2,2,"2023-05-01 00:02:01"
286071,3,2,"2023-06-01 00:01:40"
286071,4,2,"2023-07-01 00:01:56"
286071,5,2,"2023-08-01 00:01:40"
286073,2,2,"2023-05-01 00:02:01"
286073,3,2,"2023-06-01 00:01:40"
286073,4,2,"2023-07-01 00:01:56"
286073,5,2,"2023-08-01 00:01:40"
286075,2,2,"2023-05-01 00:02:01"
286075,3,2,"2023-06-01 00:01:40"
286075,4,2,"2023-07-01 00:01:56"
286075,5,2,"2023-08-01 00:01:40"
286077,2,2,"2023-05-01 00:02:01"
286077,3,2,"2023-06-01 00:01:40"
286077,4,2,"2023-07-01 00:01:56"
286077,5,2,"2023-08-01 00:01:40"
286079,2,2,"2023-05-01 00:02:01"
286079,3,2,"2023-06-01 00:01:40"
286079,4,2,"2023-07-01 00:01:56"
286079,5,2,"2023-08-01 00:01:40"
286081,2,2,"2023-05-01 00:02:01"
286081,3,2,"2023-06-01 00:01:40"
286081,4,2,"2023-07-01 00:01:56"
286081,5,2,"2023-08-01 00:01:40"
286083,2,2,"2023-05-01 00:02:01"
286083,3,2,"2023-06-01 00:01:40"
286083,4,2,"2023-07-01 00:01:56"
286083,5,2,"2023-08-01 00:01:40"
286085,2,2,"2023-05-01 00:02:01"
286085,3,2,"2023-06-01 00:01:40"
286085,4,2,"2023-07-01 00:01:56"
286085,5,2,"2023-08-01 00:01:40"
286087,2,2,"2023-05-01 00:02:01"
286087,3,2,"2023-06-01 00:01:40"
286087,4,2,"2023-07-01 00:01:56"
286087,5,2,"2023-08-01 00:01:40"
286089,2,2,"2023-05-01 00:02:01"
286089,3,2,"2023-06-01 00:01:40"
286091,2,2,"2023-05-01 00:02:01"
286091,3,2,"2023-06-01 00:01:40"
286091,4,2,"2023-07-01 00:01:56"
286091,5,2,"2023-08-01 00:01:40"
286093,2,2,"2023-05-01 00:02:01"
286093,3,2,"2023-06-01 00:01:40"
286093,4,2,"2023-07-01 00:01:56"
286093,5,2,"2023-08-01 00:01:40"
286095,2,2,"2023-05-01 00:02:01"
286095,3,2,"2023-06-01 00:01:40"
286095,4,2,"2023-07-01 00:01:56"
286095,5,2,"2023-08-01 00:01:40"
286097,2,2,"2023-05-01 00:02:01"
286097,3,2,"2023-06-01 00:01:40"
286097,4,2,"2023-07-01 00:01:56"
286097,5,2,"2023-08-01 00:01:40"
286099,2,2,"2023-05-01 00:02:01"
286099,3,2,"2023-06-01 00:01:40"
286099,4,2,"2023-07-01 00:01:56"
286099,5,2,"2023-08-01 00:01:40"
286101,2,2,"2023-05-01 00:02:01"
286101,3,2,"2023-06-01 00:01:40"
286101,4,2,"2023-07-01 00:01:56"
286101,5,2,"2023-08-01 00:01:40"
286103,2,2,"2023-05-01 00:02:01"
286103,3,2,"2023-06-01 00:01:40"
286103,4,2,"2023-07-01 00:01:56"
286103,5,2,"2023-08-01 00:01:40"
286105,2,2,"2023-05-01 00:02:01"
286105,3,2,"2023-06-01 00:01:40"
286107,2,2,"2023-05-01 00:02:01"
286107,3,2,"2023-06-01 00:01:40"
286107,4,2,"2023-07-01 00:01:56"
286107,5,2,"2023-08-01 00:01:40"
286109,2,2,"2023-05-01 00:02:01"
286109,3,2,"2023-06-01 00:01:40"
286111,2,2,"2023-05-01 00:02:01"
286111,3,2,"2023-06-01 00:01:40"
286111,4,2,"2023-07-01 00:01:56"
286111,5,2,"2023-08-01 00:01:40"
286113,2,2,"2023-05-01 00:02:01"
286113,3,2,"2023-06-01 00:01:40"
286113,4,2,"2023-07-01 00:01:56"
286113,5,2,"2023-08-01 00:01:40"
286115,2,2,"2023-05-01 00:02:01"
286115,3,2,"2023-06-01 00:01:40"
286115,4,2,"2023-07-01 00:01:56"
286115,5,2,"2023-08-01 00:01:40"
286117,2,2,"2023-05-01 00:02:01"
286117,3,2,"2023-06-01 00:01:40"
286117,4,2,"2023-07-01 00:01:56"
286117,5,2,"2023-08-01 00:01:40"
286119,2,2,"2023-05-01 00:02:01"
286119,3,2,"2023-06-01 00:01:40"
286119,4,2,"2023-07-01 00:01:56"
286119,5,2,"2023-08-01 00:01:40"
286121,2,2,"2023-05-01 00:02:01"
286121,3,2,"2023-06-01 00:01:40"
286123,2,2,"2023-05-01 00:02:01"
286123,3,2,"2023-06-01 00:01:40"
286123,4,2,"2023-07-01 00:01:56"
286123,5,2,"2023-08-01 00:01:40"
286125,2,2,"2023-05-01 00:02:01"
286125,3,2,"2023-06-01 00:01:40"
286125,4,2,"2023-07-01 00:01:56"
286125,5,2,"2023-08-01 00:01:40"
286127,2,2,"2023-05-01 00:02:01"
286127,3,2,"2023-06-01 00:01:40"
286127,4,2,"2023-07-01 00:01:56"
286127,5,2,"2023-08-01 00:01:40"
286129,2,2,"2023-05-01 00:02:01"
286129,3,2,"2023-06-01 00:01:40"
286129,4,2,"2023-07-01 00:01:56"
286129,5,2,"2023-08-01 00:01:40"
286131,2,2,"2023-05-01 00:02:01"
286131,3,1,"2023-06-01 00:01:40"
286131,4,2,"2023-07-01 00:01:56"
286131,5,2,"2023-08-01 00:01:40"
286133,2,2,"2023-05-01 00:02:01"
286133,3,2,"2023-06-01 00:01:40"
286133,4,2,"2023-07-01 00:01:56"
286133,5,2,"2023-08-01 00:01:40"
286135,2,2,"2023-05-01 00:02:01"
286135,3,2,"2023-06-01 00:01:40"
286135,4,2,"2023-07-01 00:01:56"
286135,5,2,"2023-08-01 00:01:40"
286137,2,2,"2023-05-01 00:02:01"
286137,3,2,"2023-06-01 00:01:40"
286137,4,2,"2023-07-01 00:01:56"
286137,5,2,"2023-08-01 00:01:40"
286139,2,2,"2023-05-01 00:02:01"
286139,3,2,"2023-06-01 00:01:40"
286139,4,2,"2023-07-01 00:01:56"
286139,5,2,"2023-08-01 00:01:40"
286141,2,2,"2023-05-01 00:02:01"
286141,3,2,"2023-06-01 00:01:40"
286141,4,2,"2023-07-01 00:01:56"
286141,5,2,"2023-08-01 00:01:40"
286143,2,2,"2023-05-01 00:02:01"
286143,3,2,"2023-06-01 00:01:40"
286143,4,2,"2023-07-01 00:01:56"
286143,5,2,"2023-08-01 00:01:40"
286147,2,2,"2023-05-01 00:02:01"
286147,3,2,"2023-06-01 00:01:40"
286147,4,2,"2023-07-01 00:01:56"
286147,5,2,"2023-08-01 00:01:40"
286149,2,2,"2023-05-01 00:02:01"
286149,3,2,"2023-06-01 00:01:40"
